,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
472,12,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,23.0,False,True
473,12,Retrieved from AustLll on 20 January 2021 at 20:26:37 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,24.0,False,True
20,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,20.0,False,True
21,0,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,21.0,False,True
42,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,20.0,False,True
43,1,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,21.0,False,True
78,2,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,34.0,False,True
79,2,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,35.0,False,True
115,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
116,3,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,36.0,False,True
150,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,33.0,False,True
151,4,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,34.0,False,True
188,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,36.0,False,True
189,5,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,37.0,False,True
224,6,"2 Anforth, Christensen and Adkins, Residential Tenancies Law and Practice in NSW (the Federation",1.2538,10.3819,7.0332,10.3819,7.0332,10.5228,1.2538,10.5228,34.0,False,True
226,6,stL. AustLll AustLll AustL,0.0067,10.7577,3.9269,10.5277,3.9536,11.1077,0.0167,11.2444,36.0,False,True
227,6,Retrieved from AustLII on 20 January 2021 at 20:26:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4478,37.0,False,True
263,7,"3 Anforth, Christensen and Adkins, Residential Tenancies Law and Practice in NSW (The Federation",1.2554,10.3819,7.0331,10.3819,7.0331,10.5228,1.2554,10.5228,35.0,False,True
265,7,stL. AustLll AustLll AustL,0.0067,10.7577,3.9269,10.5343,3.9536,11.1111,0.0167,11.2444,37.0,False,True
266,7,Retrieved from AustLII on 20 January 2021 at 20:26:34 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4478,38.0,False,True
292,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,25.0,False,True
293,8,Retrieved from AustLll on 20 January 2021 at 20:26:34 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4478,26.0,False,True
34,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,34.0,False,True
35,0,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,35.0,False,True
60,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,24.0,False,True
61,1,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,25.0,False,True
95,2,1,1.2588,10.144,1.285,10.144,1.285,10.2034,1.2588,10.2034,33.0,False,True
98,2,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9569,11.1077,0.0167,11.2411,36.0,False,True
99,2,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,37.0,False,True
138,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,38.0,False,True
139,3,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,39.0,False,True
176,4,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9569,11.1077,0.0167,11.2411,36.0,False,True
177,4,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,37.0,False,True
212,5,tl. AustLll AustLll AustL,0.0333,10.761,3.9403,10.5277,3.9669,11.1011,0.0433,11.2411,34.0,False,True
213,5,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,35.0,False,True
249,6,tl AustLll AustLll AustLl,0.0267,10.741,3.9736,10.5077,4.0003,11.1011,0.04,11.2377,35.0,False,True
250,6,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,36.0,False,True
288,7,tl. AustLll AustLll AustL,0.0333,10.761,3.9369,10.5277,3.9669,11.1011,0.0433,11.2411,37.0,False,True
289,7,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,38.0,False,True
331,8,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9569,11.1077,0.0167,11.2411,41.0,False,True
332,8,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,42.0,False,True
372,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9436,10.5277,3.9703,11.1011,0.0433,11.2411,39.0,False,True
373,9,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,40.0,False,True
413,10,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9569,11.1077,0.0167,11.2411,39.0,False,True
414,10,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,40.0,False,True
454,11,tl AustLll AustLll AustL,0.0333,10.7677,3.9436,10.5277,3.9703,11.1011,0.0433,11.2444,39.0,False,True
455,11,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,40.0,False,True
503,12,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,47.0,False,True
504,12,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,48.0,False,True
546,13,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,41.0,False,True
547,13,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,42.0,False,True
593,14,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.521,3.9836,11.0977,0.0433,11.2444,45.0,False,True
594,14,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,46.0,False,True
634,15,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9569,11.1077,0.0167,11.2411,39.0,False,True
635,15,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,40.0,False,True
672,16,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,36.0,False,True
673,16,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,37.0,False,True
708,17,stL. AustLll AustLll AustL,0.0067,10.7577,3.9303,10.5277,3.9603,11.1077,0.0167,11.2411,34.0,False,True
709,17,Retrieved from AustLII on 20 January 2021 at 20:26:32 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,35.0,False,True
745,18,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
746,18,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,36.0,False,True
766,19,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,19.0,False,True
767,19,Retrieved from AustLll on 20 January 2021 at 20:26:32 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4478,0.2767,11.4511,20.0,False,True
26,0,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,26.0,False,True
27,0,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,27.0,False,True
51,1,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,23.0,False,True
52,1,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,24.0,False,True
88,2,stL. AustLll AustLll AustL,0.0067,10.7577,3.9403,10.5243,3.9669,11.1044,0.0167,11.2411,35.0,False,True
89,2,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2777,8.0039,11.4511,0.2734,11.4544,36.0,False,True
126,3,stL. AustLll AustLll AustL,0.0067,10.7577,3.9269,10.5343,3.9536,11.1111,0.0167,11.2444,36.0,False,True
127,3,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,37.0,False,True
168,4,tl. AustLll AustLll AustL,0.0333,10.761,3.8403,10.5677,3.8636,11.1277,0.04,11.2411,40.0,False,True
169,4,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,41.0,False,True
210,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9403,10.5277,3.9669,11.1011,0.0433,11.2411,40.0,False,True
211,5,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4544,41.0,False,True
250,6,tl AustLll AustLll AustL,0.0333,10.7644,3.9569,10.521,3.9836,11.0944,0.0433,11.2444,38.0,False,True
251,6,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4544,39.0,False,True
293,7,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,41.0,False,True
294,7,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,42.0,False,True
332,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9436,10.5277,3.9703,11.1011,0.0433,11.2444,37.0,False,True
333,8,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4544,38.0,False,True
369,9,stL. AustLll AustLll AustL,0.0067,10.7577,3.9269,10.5343,3.9536,11.1111,0.0167,11.2444,35.0,False,True
370,9,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,36.0,False,True
407,10,stL. AustLll AustLll AustL,0.0067,10.7577,3.9269,10.5343,3.9536,11.1111,0.0167,11.2444,36.0,False,True
408,10,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,37.0,False,True
446,11,stL. AustLll AustLll AustL,0.0067,10.7544,3.9269,10.5277,3.9536,11.1077,0.0167,11.2444,37.0,False,True
447,11,Retrieved from AustLll on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,38.0,False,True
486,12,tl. AustLll AustLll AustL,0.0333,10.761,3.8403,10.5677,3.8636,11.1277,0.04,11.2411,38.0,False,True
487,12,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,39.0,False,True
523,13,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,35.0,False,True
524,13,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,36.0,False,True
563,14,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,38.0,False,True
564,14,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,39.0,False,True
602,15,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,37.0,False,True
603,15,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,38.0,False,True
638,16,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,34.0,False,True
639,16,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,35.0,False,True
663,17,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,23.0,False,True
664,17,Retrieved from AustLII on 20 January 2021 at 20:26:17 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,24.0,False,True
35,0,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,35.0,False,True
36,0,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,36.0,False,True
59,1,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,22.0,False,True
60,1,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,23.0,False,True
96,2,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,35.0,False,True
97,2,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,36.0,False,True
138,3,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,40.0,False,True
139,3,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,41.0,False,True
176,4,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,36.0,False,True
177,4,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,37.0,False,True
212,5,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,34.0,False,True
213,5,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,35.0,False,True
247,6,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,33.0,False,True
248,6,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,34.0,False,True
280,7,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,31.0,False,True
281,7,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,32.0,False,True
317,8,tl. AustLll AustLll AustL,0.0333,10.761,3.9369,10.5277,3.9669,11.1011,0.0433,11.2411,35.0,False,True
318,8,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2734,11.2811,8.0039,11.2777,8.0039,11.4511,0.2734,11.4511,36.0,False,True
355,9,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,36.0,False,True
356,9,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,37.0,False,True
391,10,stL. AustLll AustLll AustL,0.0067,10.7577,3.9336,10.5277,3.9636,11.1044,0.0167,11.2444,34.0,False,True
392,10,Retrieved from AustLll on 20 January 2021 at 20:26:07 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,35.0,False,True
432,11,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,39.0,False,True
433,11,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,40.0,False,True
471,12,stL. AustLll AustLll AustL,0.0067,10.7577,3.9336,10.5277,3.9636,11.1044,0.0167,11.2444,37.0,False,True
472,12,Retrieved from AustLll on 20 January 2021 at 20:26:07 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4511,0.2734,11.4511,38.0,False,True
508,13,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,35.0,False,True
509,13,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,36.0,False,True
544,14,tL. AustLll AustLll AustL,0.0333,10.7577,3.8869,10.541,3.9103,11.1144,0.0433,11.2444,34.0,False,True
545,14,Retrieved from AustLll on 20 January 2021 at 20:26:07 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,35.0,False,True
560,15,tl AustLll AustLll AustLl,0.0333,10.7644,3.9569,10.5177,3.9869,11.0977,0.0433,11.2444,14.0,False,True
561,15,Retrieved from AustLII on 20 January 2021 at 20:26:07 Verify version,0.2767,11.2811,8.0039,11.2777,8.0039,11.4511,0.2767,11.4511,15.0,False,True
21,0,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,21.0,False,True
22,0,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,22.0,False,True
48,1,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,25.0,False,True
49,1,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,26.0,False,True
82,2,tl AustLll AustLll AustL,0.0333,10.761,3.9069,10.5277,3.9336,11.1077,0.0433,11.2444,32.0,False,True
83,2,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2734,11.2811,8.0039,11.2811,8.0039,11.4478,0.2734,11.4511,33.0,False,True
119,3,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
120,3,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,36.0,False,True
156,4,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
157,4,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,36.0,False,True
199,5,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,41.0,False,True
200,5,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,42.0,False,True
239,6,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,38.0,False,True
240,6,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,39.0,False,True
285,7,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,44.0,False,True
286,7,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,45.0,False,True
321,8,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,34.0,False,True
322,8,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,35.0,False,True
361,9,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,38.0,False,True
362,9,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,39.0,False,True
400,10,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,37.0,False,True
401,10,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,38.0,False,True
432,11,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,30.0,False,True
433,11,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,31.0,False,True
474,12,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,40.0,False,True
475,12,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,41.0,False,True
509,13,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,33.0,False,True
510,13,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,34.0,False,True
548,14,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,37.0,False,True
549,14,Retrieved from AustLII on 20 January 2021 at 20:26:12 Verify version,0.2767,11.2811,8.0039,11.2811,8.0039,11.4511,0.2767,11.4511,38.0,False,True
585,15,tl AustLll AustLll AustL,0.0333,10.7644,3.9469,10.5277,3.9736,11.1011,0.0433,11.2411,35.0,False,True
