,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
681,19,18,4.3688,0.52,4.5063,0.52,4.5063,0.6345,4.3688,0.6345,1.0,True,False
682,19,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
683,19,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
719,20,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
720,20,19,4.3688,0.52,4.5088,0.52,4.5088,0.6348,4.3688,0.6348,1.0,True,False
721,20,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
722,20,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
761,21,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
762,21,20,4.3528,0.52,4.51,0.52,4.51,0.6345,4.3528,0.6345,1.0,True,False
763,21,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
764,21,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
802,22,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
803,22,21,4.3528,0.52,4.4956,0.52,4.4956,0.6326,4.3528,0.6326,1.0,True,False
804,22,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
805,22,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
840,23,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
841,23,22,4.3528,0.52,4.509,0.52,4.509,0.6326,4.3528,0.6326,1.0,True,False
842,23,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
843,23,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
874,24,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
875,24,23,4.3528,0.52,4.5021,0.52,4.5021,0.6345,4.3528,0.6345,1.0,True,False
876,24,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
877,24,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
913,25,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
914,25,24,4.3528,0.52,4.5101,0.52,4.5101,0.6326,4.3528,0.6326,1.0,True,False
915,25,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
916,25,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
951,26,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
952,26,25,4.3528,0.52,4.505,0.52,4.505,0.6345,4.3528,0.6345,1.0,True,False
953,26,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
954,26,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
993,27,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
994,27,26,4.3528,0.52,4.5095,0.52,4.5095,0.6345,4.3528,0.6345,1.0,True,False
995,27,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
996,27,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
1,0,UstLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4271,0.6301,1.0,True,False
26,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
27,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
28,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
57,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
58,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
59,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
90,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
91,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,1.0,True,False
103,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
104,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
105,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
126,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
127,5,6,4.3981,0.52,4.4678,0.52,4.4678,0.6345,4.3981,0.6345,1.0,True,False
128,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
129,5,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
160,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
161,6,7,4.3971,0.5223,4.467,0.5223,4.467,0.6348,4.3971,0.6348,1.0,True,False
162,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
163,6,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
197,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
198,7,8,4.4011,0.52,4.4646,0.52,4.4646,0.6345,4.4011,0.6345,1.0,True,False
199,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
200,7,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
230,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
231,8,9,4.3976,0.52,4.4671,0.52,4.4671,0.6348,4.3976,0.6348,1.0,True,False
232,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
233,8,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
268,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
269,9,10,4.3688,0.52,4.51,0.52,4.51,0.6345,4.3688,0.6345,1.0,True,False
270,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
271,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
304,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
305,10,11,4.3688,0.52,4.4956,0.52,4.4956,0.6326,4.3688,0.6326,1.0,True,False
306,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
307,10,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
338,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
339,11,12,4.3688,0.52,4.509,0.52,4.509,0.6326,4.3688,0.6326,1.0,True,False
340,11,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
369,12,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
370,12,13,4.3688,0.52,4.5021,0.52,4.5021,0.6345,4.3688,0.6345,1.0,True,False
371,12,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
372,12,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
405,13,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
406,13,14,4.3688,0.52,4.5101,0.52,4.5101,0.6326,4.3688,0.6326,1.0,True,False
407,13,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
408,13,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
442,14,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
443,14,15,4.3688,0.52,4.505,0.52,4.505,0.6345,4.3688,0.6345,1.0,True,False
444,14,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
445,14,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
485,15,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
486,15,16,4.3688,0.52,4.5095,0.52,4.5095,0.6345,4.3688,0.6345,1.0,True,False
487,15,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
488,15,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
523,16,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
524,16,17,4.3688,0.52,4.5086,0.52,4.5086,0.6348,4.3688,0.6348,1.0,True,False
525,16,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
526,16,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
559,17,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
560,17,18,4.3688,0.52,4.5063,0.52,4.5063,0.6345,4.3688,0.6345,1.0,True,False
561,17,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
562,17,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
43,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
44,1,2,4.3945,0.52,4.4673,0.52,4.4673,0.6326,4.3945,0.6326,1.0,True,False
45,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
82,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
84,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
107,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
108,3,2,4.3945,0.52,4.4673,0.52,4.4673,0.6326,4.3945,0.6326,1.0,True,False
109,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
110,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
145,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
146,4,3,4.3978,0.52,4.4605,0.52,4.4605,0.6345,4.3978,0.6345,1.0,True,False
147,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
148,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
188,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
189,5,4,4.3936,0.52,4.4685,0.52,4.4685,0.6326,4.3936,0.6326,1.0,True,False
190,5,istLI AustLII AustLI,6.5238,0.3767,8.1839,1.0668,8.0672,1.3601,6.4238,0.6301,2.0,True,False
232,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
233,6,5,4.399,0.5223,4.4633,0.5223,4.4633,0.6345,4.399,0.6345,1.0,True,False
234,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
235,6,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
268,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
269,7,6,4.3981,0.52,4.4678,0.52,4.4678,0.6345,4.3981,0.6345,1.0,True,False
270,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
271,7,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
303,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
304,8,7,4.3971,0.5223,4.467,0.5223,4.467,0.6348,4.3971,0.6348,1.0,True,False
305,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
340,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
341,9,8,4.4011,0.52,4.4646,0.52,4.4646,0.6345,4.4011,0.6345,1.0,True,False
342,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
343,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
379,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
380,10,9,4.3976,0.52,4.4671,0.52,4.4671,0.6348,4.3976,0.6348,1.0,True,False
381,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
382,10,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
418,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
419,11,10,4.3688,0.52,4.51,0.52,4.51,0.6345,4.3688,0.6345,1.0,True,False
420,11,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
421,11,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
